lol﻿,name,unit,unit_type,bedroom,group,tenantid,resident_name,resident_rent,unit_rent,status,days_vacant,move_in,move_out,lease_from,lease_to,amenities,company_id
,Grove Palms,02-0805,rp-2-2b,2,Occupied No Notice,t0023140,Jake Porter,1746,1846,Current,0,2/4/17,,2/4/17,1/3/18,Line view 2-1- View - Courtyard,1
,Grove Palms,02-0806,rp-2-2b,2,Occupied No Notice,t0013595,Bethanny Ferry,1671,1806,Current,0,9/30/14,,9/30/16,9/29/17,Floor Premium 5,1
,Grove Palms,02-0807,rp-2-2b,2,Occupied No Notice,t0021051,Skye Aniko,1705,1846,Current,0,8/1/16,,8/1/16,2/28/17,Line view 2-1- View - Courtyard,1
,Grove Palms,02-0808,rp-2-2b,2,Occupied No Notice,t0022548,Philip De la Cal,1805,1931,Current,0,12/5/16,,12/5/16,12/4/17,Stainless Steel Appliances- Floor Premium 5- Kitchen and Bathroom Upgrade- Tile Upgrade,1
,Grove Palms,02-0809,rp-2-2b,2,Vacant Unrented,t0012730,Cortland Messam,1616,1846,Past,22,6/8/14,1/30/17,7/8/16,7/7/17,Line view 2-1- View - Courtyard,1
,Grove Palms,02-0810,rp-2-2b,2,Occupied No Notice,t0021046,John Fox,1818,1981,Current,0,8/15/16,,8/15/16,8/14/17,2nd Bedroom Tile- Bedroom Tile- Floor Premium 5- Kitchen and Bathroom Upgrade- Stainless Steel Appliances- Tile Upgrade,1
,Grove Palms,02-0811,rp-2-2b,2,Occupied No Notice,t0000282,Daniel Villegas,1616,1846,Current,0,10/30/08,,8/1/16,7/31/17,Line view 2-1- View - Courtyard,1
,Grove Palms,02-0812,rp-2-2b,2,Occupied No Notice,t0020757,William Lapko,1693,1806,Current,0,12/1/16,,12/1/16,11/30/17,Floor Premium 5,1
,Grove Palms,02-0814,rp-2-2d,2,Occupied No Notice,t0002155,Rachel Fischer,1864,2001,Current,0,4/1/13,,6/1/16,4/30/18,,1
,Grove Palms,02-0815,rp-2-2b,2,Occupied No Notice,t0020270,Ed Toro,1867,1946,Current,0,4/20/16,,4/20/16,4/19/18,Line view 2-1- Kitchen and Bathroom Upgrade- Stainless Steel Appliances- View - Courtyard,1
,Grove Palms,02-0816,rp-3-2e,3,Occupied No Notice,t0000285,Austin Bunsen,2054,2201,Current,0,5/30/05,,6/1/16,5/31/17,,1
,Grove Palms,02-0817,rp-1-1a,1,Occupied No Notice,t0018023,Jose Cartagena,1524,1561,Current,0,9/26/15,,6/26/16,4/25/18,Bld1Fl4- View - Courtyard,1
,Grove Palms,02-0819,rp-2-1cm,2,Occupied No Notice,t0021171,Bianca Monaco,1648,1751,Current,0,7/12/16,,7/12/16,7/11/17,Floor Premium 4- View - Courtyard,1
,Grove Palms,02-0901,rp-3-2e,3,Occupied No Notice,t0012098,Juha Mikkola,2206,2316,Current,0,11/15/16,,11/15/16,11/14/17,Kitchen and Bathroom Upgrade- Stainless Steel Appliances- Floor Premium 3,1
,Grove Palms,02-0902,rp-2-2b,2,Occupied No Notice,t0000289,Johanna Mikkola,1669,1816,Current,0,8/1/05,,8/1/16,7/31/17,Location,1
,Grove Palms,02-0903,rp-2-2d,2,Occupied No Notice,t0013367,Don Morehouse,2054,2191,Current,0,7/13/16,,7/13/16,3/12/18,2nd Bedroom Tile- Bedroom Tile- Kitchen and Bathroom Upgrade- Stainless Steel Appliances- Tile Upgrade- Floor Premium 3,1
,Grove Palms,02-0904,rp-2-2b,2,Occupied No Notice,t0022835,Mario Aguayo,1768,1891,Current,0,1/2/17,,1/2/17,1/1/18,Location- Kitchen and Bathroom Upgrade- Tile Upgrade,1
,Grove Palms,02-0905,rp-2-2b,2,Occupied No Notice,t0023082,Israel Martinez,1816,1886,Current,0,2/12/17,,2/12/17,9/11/17,Line view 2-15- Tile Upgrade- View - Courtyard,1
,Grove Palms,02-0906,rp-2-2b,2,Occupied No Notice,t0022215,Angel Vargas,1705,1816,Current,0,10/22/16,,10/22/16,5/21/17,Location,1
,Grove Palms,02-0907,rp-2-2b,2,Occupied No Notice,t0000735,Michael Gregory,1689,1861,Current,0,11/1/12,,11/1/16,10/31/17,Line view 2-15- View - Courtyard,1
,Grove Palms,02-0908,rp-2-2b,2,Occupied No Notice,t0000512,Susan Davies,1464,1816,Current,0,11/1/12,,12/1/16,11/30/17,Location,1
,Grove Palms,02-0909,rp-2-2b,2,Occupied No Notice,t0010729,Ricardo Cuevas,1614,1861,Current,0,2/1/14,,2/1/17,1/31/18,Line view 2-15- View - Courtyard,1
,Grove Palms,02-0910,rp-2-2b,2,Notice Unrented,t0019988,Mario Rosenthal,1731,1866,Notice,0,4/24/16,4/23/17,4/24/16,4/23/17,2nd Bedroom Tile- Bedroom Tile- Location,1
,Grove Palms,02-0911,rp-2-2b,2,Occupied No Notice,t0009252,Nicholas Duncan,1687,1861,Current,0,10/1/13,,10/1/16,9/30/17,Line view 2-15- View - Courtyard,1
,Grove Palms,02-0912,rp-2-2b,2,Occupied No Notice,t0000298,Anika Abreu,1644,1816,Current,0,5/29/09,,11/1/16,10/31/17,Location,1
,Grove Palms,02-0914,rp-2-2d,2,Occupied No Notice,t0022872,Oriana Casanas,1936,2016,Current,0,1/14/17,,1/14/17,1/13/18,Floor Premium 3,1
,Grove Palms,02-0915,rp-2-2b,2,Occupied No Notice,t0021373,Jake Porter,1779,1861,Current,0,8/1/16,,8/1/16,9/30/17,Line view 2-15- View - Courtyard,1
,Grove Palms,02-0916,rp-3-2e,3,Occupied No Notice,t0000300,Bethanny Ferry,2009,2216,Current,0,3/31/10,,6/1/16,5/31/17,Floor Premium 3,1
,Grove Palms,02-0917,rp-1-1a,1,Occupied No Notice,t0022337,Skye Aniko,1547,1661,Current,0,11/1/16,,11/1/16,5/31/17,Terrace to Pool- View - Courtyard,1
,Grove Palms,02-0919,rp-2-1cm,2,Occupied No Notice,t0020899,Philip De la Cal,1654,1766,Current,0,8/3/16,,8/3/16,7/2/17,Floor Premium 6- View - Courtyard,1
,Grove Palms,03-0101,rp-2-2c,2,Notice Unrented,t0022162,Cortland Messam,1652,1771,Eviction,0,10/11/16,3/14/17,10/11/16,10/10/17,Floor Premium 2,1
,Grove Palms,03-0102,rp-2-2b,2,Occupied No Notice,t0013438,John Fox,1599,1771,Current,0,8/15/14,,8/1/16,7/31/17,,1
,Grove Palms,03-0103,rp-1-1a,1,Occupied No Notice,t0019365,Daniel Villegas,1501,1616,Current,0,3/11/16,,3/11/16,3/10/18,Line view 1-1,1
,Grove Palms,03-0104,rp-2-2b,2,Occupied No Notice,t0022269,William Lapko,1678,1796,Current,0,11/15/16,,11/15/16,11/14/17,Tile Upgrade,1
,Grove Palms,03-0105,rp-1-1a,1,Occupied No Notice,t0022710,Rachel Fischer,1535,1616,Current,0,1/7/17,,1/7/17,8/6/17,Line view 1-1,1
,Grove Palms,03-0106,rp-2-2b,2,Occupied No Notice,t0017986,Ed Toro,1661,1796,Current,0,10/1/15,,10/1/16,9/30/17,Tile Upgrade,1
,Grove Palms,03-0107,rp-2-2b,2,Notice Unrented,t0015909,Austin Bunsen,1644,1816,Notice,0,3/18/15,3/17/17,3/18/16,3/17/17,Location,1
,Grove Palms,03-0108,rp-2-2b,2,Occupied No Notice,t0000310,Jose Cartagena,1599,1771,Current,0,10/5/08,,4/1/16,3/31/17,,1
,Grove Palms,03-0109,rp-2-2b,2,Occupied No Notice,t0022348,Bianca Monaco,1687,1816,Current,0,11/16/14,,11/16/16,10/15/17,Location,1
,Grove Palms,03-0110,rp-2-2b,2,Occupied No Notice,t0017429,Juha Mikkola,1599,1771,Current,0,9/10/15,,7/10/16,7/9/17,,1
,Grove Palms,Mar-00,rp-2-2b,2,Occupied No Notice,t0021474,Johanna Mikkola,1687,1816,Current,0,8/19/16,,8/19/16,8/18/17,Location,1
,Grove Palms,03-0112,rp-2-2b,2,Occupied No Notice,t0000313,Don Morehouse,1624,1821,Current,0,12/1/07,,12/1/16,11/30/17,Bedroom Tile- 2nd Bedroom Tile,1
,Grove Palms,03-0114,rp-1-1a,1,Occupied No Notice,t0000314,Mario Aguayo,1454,1601,Current,0,2/26/07,,7/1/16,6/30/17,Line_view_3-17,1
,Grove Palms,03-0115,rp-2-2b,2,Occupied No Notice,t0011893,Israel Martinez,1589,1816,Current,0,4/5/14,,6/5/16,6/4/17,Location,1
,Grove Palms,03-0116,rp-1-1a,1,Notice Unrented,t0023208,Angel Vargas,1451,1601,Notice,0,4/30/16,4/14/17,4/30/16,4/29/17,Line_view_3-17,1
,Grove Palms,03-0117,rp-2-2b,2,Occupied No Notice,t0016910,Michael Gregory,1644,1816,Current,0,6/30/15,,6/30/16,6/29/17,Location,1
,Grove Palms,03-0118,rp-2-2c,2,Occupied No Notice,t0012113,Susan Davies,1538,1761,Current,0,5/15/14,,7/15/16,7/14/17,,1
,Grove Palms,03-0119,rp-1-1a,1,Occupied No Notice,t0014395,Ricardo Cuevas,1544,1616,Current,0,2/13/15,,2/13/16,2/12/17,Line view 1-1,1
,Grove Palms,03-0121,rp-1-1a,1,Occupied No Notice,t0020641,Mario Rosenthal,1319,1466,Current,0,7/1/16,,7/1/16,6/30/17,View - Courtyard,1
,Grove Palms,03-0201,rp-2-2c,2,Occupied No Notice,t0020269,Nicholas Duncan,1669,1796,Current,0,4/19/16,,12/19/16,12/18/17,Floor Premium 5,1
,Grove Palms,03-0202,rp-2-2b,2,Notice Unrented,t0021409,Anika Abreu,1651,1786,Notice,0,8/5/16,2/28/17,8/4/16,7/3/17,Floor Premium 3,1
,Grove Palms,03-0203,rp-1-1a,1,Occupied No Notice,t0019170,Oriana Casanas,1457,1631,Current,0,2/9/16,,2/9/17,2/8/19,line view 1-9,1
,Grove Palms,03-0204,rp-2-2b,2,Occupied No Notice,t0003569,Jake Porter,1559,1786,Current,0,5/1/13,,7/1/16,6/30/17,Floor Premium 3,1
,Grove Palms,03-0205,rp-1-1a,1,Occupied No Notice,t0016662,Bethanny Ferry,1459,1631,Current,0,5/26/15,,5/26/16,5/25/17,line view 1-9,1
,Grove Palms,03-0206,rp-2-2b,2,Occupied No Notice,t0000325,Skye Aniko,1561,1811,Current,0,10/15/08,,8/1/16,7/31/17,Floor Premium 3- Tile Upgrade,1
,Grove Palms,03-0207,rp-2-2b,2,Occupied No Notice,t0019147,Philip De la Cal,1693,1831,Current,0,1/11/16,,8/11/16,7/10/17,Courtyard Side,1
,Grove Palms,03-0208,rp-2-2b,2,Occupied No Notice,t0000327,Cortland Messam,1579,1786,Current,0,6/1/12,,8/1/16,7/31/17,Floor Premium 3,1
,Grove Palms,03-0209,rp-2-2b,2,Occupied No Notice,t0021235,John Fox,1654,1831,Current,0,7/12/16,,2/13/17,2/12/18,Courtyard Side,1
,Grove Palms,03-0210,rp-2-2b,2,Occupied No Notice,t0011675,Daniel Villegas,1596,1786,Current,0,4/12/14,,5/12/16,4/11/18,Floor Premium 3,1
,Grove Palms,03-0211,rp-2-2b,2,Occupied No Notice,t0000330,William Lapko,1684,1831,Current,0,4/2/04,,11/1/16,10/31/17,Courtyard Side,1
,Grove Palms,03-0212,rp-2-2b,2,Occupied No Notice,t0000331,Rachel Fischer,1664,1786,Current,0,11/4/11,,2/1/17,1/31/18,Floor Premium 3,1
,Grove Palms,03-0214,rp-1-1a,1,Occupied No Notice,t0018729,Ed Toro,1479,1616,Current,0,11/18/15,,7/18/16,7/17/17,Line view 1-1,1
,Grove Palms,03-0215,rp-2-2b,2,Occupied No Notice,t0008944,Austin Bunsen,1639,1831,Current,0,10/1/13,,6/1/16,4/30/18,Courtyard Side- View - Courtyard,1
,Grove Palms,03-0216,rp-1-1a,1,Occupied No Notice,t0018537,Jose Cartagena,1563,1616,Current,0,6/15/16,,1/15/17,8/14/17,Line view 1-1,1
,Grove Palms,03-0217,rp-2-2b,2,Vacant Rented Ready,t0023142,Bianca Monaco,1900,1991,Applicant,67,3/1/17,,3/1/17,2/28/18,Bedroom Tile- 2nd Bedroom Tile- Floor Premium 2- Kitchen and Bathroom Upgrade- Stainless Steel Appliances- Courtyard Side,1
,Grove Palms,03-0218,rp-2-2c,2,Occupied No Notice,t0013966,Juha Mikkola,1628,1776,Current,0,10/20/14,,10/20/16,10/19/17,Floor Premium 3,1
,Grove Palms,03-0219,rp-1-1a,1,Occupied No Notice,t0005570,Johanna Mikkola,1439,1631,Current,0,8/17/13,,7/16/16,7/15/17,line view 1-9,1
,Grove Palms,03-0221,rp-2-1cm,2,Occupied No Notice,t0012859,Don Morehouse,1534,1741,Current,0,7/1/14,,8/1/16,7/31/17,Floor Premium 3,1
,Grove Palms,03-0301,rp-2-2c,2,Occupied No Notice,t0022547,Mario Aguayo,1689,1796,Current,0,1/2/17,,1/2/17,1/1/18,Floor Premium 5- View - Courtyard,1
,Grove Palms,03-0302,rp-2-2b,2,Occupied No Notice,t0022542,Israel Martinez,1673,1786,Current,0,11/27/16,,11/27/16,11/26/17,Floor Premium 3,1
,Grove Palms,03-0303,rp-1-1a,1,Occupied No Notice,t0015854,Angel Vargas,1734,1631,Current,0,7/1/16,,7/1/16,1/31/17,line view 1-9- View - Courtyard,1
,Grove Palms,03-0304,rp-2-2b,2,Occupied No Notice,t0009535,Michael Gregory,1643,1786,Current,0,11/15/13,,10/15/16,10/14/17,Floor Premium 3,1
,Grove Palms,03-0305,rp-1-1a,1,Occupied No Notice,t0000343,Susan Davies,1374,1631,Current,0,9/28/06,,7/1/16,6/30/17,line view 1-9- View - Courtyard,1
,Grove Palms,03-0306,rp-2-2b,2,Occupied No Notice,t0000344,Ricardo Cuevas,1552,1811,Current,0,10/1/07,,4/1/16,3/31/18,Floor Premium 3- Tile Upgrade,1
,Grove Palms,03-0307,rp-2-2b,2,Occupied No Notice,t0017894,Mario Rosenthal,1689,1831,Current,0,9/4/15,,7/4/16,7/3/17,Courtyard Side- View - Courtyard,1
,Grove Palms,03-0308,rp-2-2b,2,Occupied No Notice,t0022707,Nicholas Duncan,1704,1811,Current,0,12/18/16,,12/18/16,12/17/17,Tile Upgrade- Floor Premium 3,1
,Grove Palms,03-0309,rp-2-2b,2,Vacant Unrented,t0000782,Anika Abreu,1581,1831,Past,21,12/17/12,1/31/17,1/17/16,1/16/17,Courtyard Side- View - Courtyard,1
,Grove Palms,03-0310,rp-2-2b,2,Occupied No Notice,t0013836,Oriana Casanas,1639,1786,Current,0,9/22/14,,9/22/16,9/21/17,Floor Premium 3,1
,Grove Palms,03-0311,rp-2-2b,2,Occupied No Notice,t0022320,Jake Porter,1713,1831,Current,0,10/23/16,,10/23/16,10/22/17,Courtyard Side- View - Courtyard,1
,Grove Palms,03-0312,rp-2-2b,2,Vacant Rented Not Ready,t0021430,Bethanny Ferry,1639,1786,Future,15,3/5/17,,3/5/17,3/4/18,Floor Premium 3,1
,Grove Palms,03-0314,rp-1-1a,1,Occupied No Notice,t0017447,Skye Aniko,1464,1616,Current,0,7/29/15,,7/29/16,7/28/17,Line view 1-1,1
,Grove Palms,03-0315,rp-2-2b,2,Occupied No Notice,t0000351,Philip De la Cal,1579,1831,Current,0,10/12/06,,8/1/16,7/31/17,Courtyard Side- View - Courtyard,1
,Grove Palms,03-0316,rp-1-1a,1,Notice Unrented,t0015867,Cortland Messam,1444,1616,Notice,0,3/27/15,3/26/17,3/27/16,3/26/17,Line view 1-1,1
,Grove Palms,03-0317,rp-2-2b,2,Occupied No Notice,t0022845,John Fox,1732,1831,Current,0,1/10/17,,1/10/17,1/9/18,Courtyard Side- View - Courtyard,1
,Grove Palms,03-0318,rp-2-2c,2,Occupied No Notice,t0018377,Daniel Villegas,1879,1776,Current,0,11/1/15,,6/1/16,12/31/16,Floor Premium 3,1
,Grove Palms,03-0319,rp-1-1a,1,Notice Unrented,t0015555,William Lapko,1386,1631,Notice,0,2/19/15,3/18/17,3/19/16,3/18/17,line view 1-9- View - Courtyard,1
,Grove Palms,03-0321,rp-2-1cm,2,Occupied No Notice,t0020255,Rachel Fischer,1654,1741,Current,0,4/21/16,,4/21/16,4/20/18,Floor Premium 3,1
,Grove Palms,03-0401,rp-2-2c,2,Occupied No Notice,t0015200,Ed Toro,1580,1796,Current,0,2/1/15,,3/1/16,2/28/18,Floor Premium 5- View - Courtyard,1
,Grove Palms,03-0402,rp-2-2b,2,Occupied No Notice,t0018136,Austin Bunsen,1639,1786,Current,0,10/17/15,,10/17/16,10/16/17,Floor Premium 3,1
,Grove Palms,03-0403,rp-1-1a,1,Occupied No Notice,t0008527,Jose Cartagena,1433,1631,Current,0,8/23/13,,7/23/16,7/22/17,line view 1-9- View - Courtyard,1
,Grove Palms,03-0404,rp-2-2b,2,Occupied No Notice,t0021158,Bianca Monaco,1656,1786,Current,0,8/10/16,,8/10/16,8/9/17,Floor Premium 3,1
,Grove Palms,03-0405,rp-1-1a,1,Occupied No Notice,t0000361,Juha Mikkola,1386,1631,Current,0,11/29/08,,7/1/16,6/30/17,line view 1-9- View - Courtyard,1
,Grove Palms,03-0406,rp-2-2b,2,Occupied No Notice,t0020742,Johanna Mikkola,1642,1786,Current,0,7/1/16,,7/1/16,6/30/17,Floor Premium 3,1
,Grove Palms,03-0407,rp-2-2b,2,Occupied No Notice,t0003542,Don Morehouse,1609,1831,Current,0,4/22/13,,6/22/16,6/21/17,Courtyard Side- View - Courtyard,1
,Grove Palms,03-0408,rp-2-2b,2,Occupied No Notice,t0021406,Mario Aguayo,1656,1786,Current,0,9/1/16,,9/1/16,8/31/17,Floor Premium 3,1
,Grove Palms,03-0409,rp-2-2b,2,Occupied No Notice,t0020482,Israel Martinez,1759,1931,Current,0,7/1/16,,7/1/16,6/30/17,Courtyard Side- Kitchen and Bathroom Upgrade- Stainless Steel Appliances,1
,Grove Palms,03-0410,rp-2-2b,2,Occupied No Notice,t0012817,Angel Vargas,1617,1786,Current,0,8/3/14,,8/3/16,7/2/17,Floor Premium 3,1
,Grove Palms,03-0411,rp-2-2b,2,Occupied No Notice,t0000367,Michael Gregory,1644,1831,Current,0,3/30/09,,10/1/16,9/30/17,Courtyard Side- View - Courtyard,1
,Grove Palms,03-0412,rp-2-2b,2,Occupied No Notice,t0022173,Susan Davies,1667,1786,Current,0,10/28/16,,10/28/16,10/27/17,Floor Premium 3,1
,Grove Palms,03-0414,rp-1-1a,1,Occupied No Notice,t0000369,Ricardo Cuevas,1429,1616,Current,0,9/1/04,,8/1/16,7/31/17,Line view 1-1,1
,Grove Palms,03-0415,rp-2-2b,2,Occupied No Notice,t0013847,Mario Rosenthal,1683,1831,Current,0,10/15/14,,10/15/16,10/14/17,Courtyard Side- View - Courtyard,1
,Grove Palms,03-0416,rp-1-1a,1,Occupied No Notice,t0000409,Nicholas Duncan,1414,1616,Current,0,2/1/14,,3/1/16,2/28/18,Line view 1-1,1
,Grove Palms,03-0417,rp-2-2b,2,Occupied No Notice,t0012631,Anika Abreu,1624,1831,Current,0,6/11/14,,7/11/16,5/10/17,Courtyard Side,1
,Grove Palms,03-0418,rp-2-2c,2,Occupied No Notice,t0000373,Oriana Casanas,1529,1776,Current,0,6/11/04,,7/1/16,6/30/17,Floor Premium 3,1
,Grove Palms,03-0419,rp-1-1a,1,Occupied No Notice,t0017006,Jake Porter,1579,1656,Current,0,6/20/15,,2/20/17,2/19/18,line view 1-9- Tile Upgrade- View - Courtyard,1
,Grove Palms,03-0421,rp-2-1cm,2,Occupied No Notice,t0018109,Bethanny Ferry,1569,1786,Current,0,10/1/15,,7/1/16,6/30/17,Floor Premium 3- Location- View - Courtyard,1
,Grove Palms,03-0501,rp-2-2c,2,Occupied No Notice,t0020650,Skye Aniko,1827,1971,Current,0,6/28/16,,6/28/16,6/27/17,Bedroom Tile- 3rd Bedroom Tile Upgrade- Floor Premium 5- Kitchen and Bathroom Upgrade- Stainless Steel Appliances- Tile Upgrade,1
,Grove Palms,03-0502,rp-2-2b,2,Occupied No Notice,t0000377,Philip De la Cal,1599,1786,Current,0,6/27/09,,11/1/16,10/31/17,Floor Premium 3,1
,Grove Palms,03-0503,rp-1-1a,1,Occupied No Notice,t0014042,Cortland Messam,1497,1501,Current,0,11/1/14,,11/1/16,10/31/17,Floor Premium 5- View - Courtyard,1
,Grove Palms,03-0504,rp-2-2b,2,Occupied No Notice,t0005518,John Fox,1554,1786,Current,0,7/1/13,,6/1/16,5/31/17,Floor Premium 3,1
,Grove Palms,03-0505,rp-1-1a,1,Notice Unrented,t0023313,Daniel Villegas,1415,1631,Notice,0,7/20/12,3/14/17,6/1/16,3/31/17,line view 1-9- View - Courtyard,1
,Grove Palms,03-0506,rp-2-2b,2,Notice Unrented,t0022703,William Lapko,1679,1786,Eviction,0,12/13/16,3/26/17,12/13/16,12/12/17,Floor Premium 3,1
,Grove Palms,03-0507,rp-2-2b,2,Occupied No Notice,t0000382,Rachel Fischer,1539,1831,Current,0,3/8/05,,4/1/16,3/31/18,Courtyard Side,1
,Grove Palms,03-0508,rp-2-2b,2,Notice Unrented,t0020961,Ed Toro,1796,1886,Eviction,0,8/5/16,3/18/17,8/5/16,8/4/17,Floor Premium 3- Kitchen and Bathroom Upgrade- Stainless Steel Appliances,1
,Grove Palms,03-0509,rp-2-2b,2,Occupied No Notice,t0000384,Austin Bunsen,1602,1831,Current,0,4/30/12,,8/1/16,7/31/17,Courtyard Side- View - Courtyard,1
,Grove Palms,03-0510,rp-2-2b,2,Occupied No Notice,t0000385,Jose Cartagena,1549,1786,Current,0,9/28/04,,10/1/16,9/30/17,Floor Premium 3,1
,Grove Palms,03-0511,rp-2-2b,2,Occupied No Notice,t0016783,Bianca Monaco,1684,1856,Current,0,6/10/15,,6/10/16,6/9/17,Courtyard Side- Tile Upgrade- View - Courtyard,1
,Grove Palms,03-0512,rp-2-2b,2,Occupied No Notice,t0008606,Juha Mikkola,1620,1786,Current,0,8/17/13,,8/17/16,8/16/17,Floor Premium 3,1
,Grove Palms,03-0514,rp-1-1a,1,Notice Unrented,t0020363,Johanna Mikkola,1474,1616,Notice,0,6/1/16,4/30/17,6/1/16,4/30/17,Line view 1-1,1
,Grove Palms,03-0515,rp-2-2b,2,Occupied No Notice,t0021426,Don Morehouse,1702,1831,Current,0,8/15/16,,8/15/16,8/14/17,Courtyard Side- View - Courtyard,1
,Grove Palms,03-0516,rp-1-1a,1,Occupied No Notice,t0016582,Mario Aguayo,1504,1526,Current,0,9/1/15,,7/1/16,4/30/18,Courtyard Side,1
,Grove Palms,03-0517,rp-2-2b,2,Occupied No Notice,t0022755,Israel Martinez,1725,1831,Current,0,1/7/17,,1/7/17,1/6/18,Courtyard Side- View - Courtyard,1
,Grove Palms,03-0518,rp-2-2c,2,Occupied No Notice,t0008437,Angel Vargas,1422,1776,Current,0,8/15/13,,8/15/16,7/14/17,Floor Premium 3,1
,Grove Palms,03-0519,rp-1-1a,1,Occupied No Notice,t0020853,Michael Gregory,1487,1631,Current,0,7/1/16,,7/1/16,6/30/17,line view 1-9- View - Courtyard,1
,Grove Palms,03-0521,rp-2-1cm,2,Occupied No Notice,t0000394,Susan Davies,1589,1936,Current,0,8/30/10,,11/1/16,10/31/17,line view 1-9- Location- View - Courtyard,1
,Grove Palms,03-0601,rp-2-2c,2,Vacant Rented Not Ready,t0000380,Ricardo Cuevas,1585,1806,Future,21,3/15/17,,3/15/17,3/14/18,Location,1
,Grove Palms,03-0602,rp-2-2b,2,Occupied No Notice,t0013149,Mario Rosenthal,1658,1796,Current,0,8/8/14,,8/8/16,7/7/17,Floor Premium 4,1
,Grove Palms,03-0603,rp-1-1a,1,Occupied No Notice,t0016543,Nicholas Duncan,1469,1641,Current,0,5/9/15,,5/9/16,5/8/17,line view 1-11- View - Courtyard,1
,Grove Palms,03-0604,rp-2-2b,2,Occupied No Notice,t0000812,Anika Abreu,1650,1796,Current,0,2/9/13,,4/9/16,4/8/18,Floor Premium 4,1
,Grove Palms,03-0605,rp-1-1a,1,Occupied No Notice,t0020949,Oriana Casanas,1526,1641,Current,0,6/25/16,,6/25/16,3/24/18,line view 1-11- View - Courtyard,1
,Grove Palms,03-0606,rp-2-2b,2,Occupied No Notice,t0000400,Jake Porter,1624,1796,Current,0,3/18/11,,4/1/16,3/31/17,Floor Premium 4,1
,Grove Palms,03-0607,rp-2-2b,2,Notice Unrented,t0000371,Bethanny Ferry,1724,1841,Notice,0,1/1/14,3/4/17,8/5/16,3/4/17,Line view 1-14- View - Courtyard,1
,Grove Palms,03-0608,rp-2-2b,2,Occupied No Notice,t0000401,Skye Aniko,1649,1796,Current,0,8/30/10,,11/1/16,10/31/17,Floor Premium 4,1
,Grove Palms,03-0609,rp-2-2b,2,Occupied No Notice,t0000402,Philip De la Cal,1539,1841,Current,0,10/16/05,,9/1/16,8/31/17,Line view 1-14- View - Courtyard,1
,Grove Palms,03-0610,rp-2-2b,2,Occupied No Notice,t0014993,Cortland Messam,1754,1896,Current,0,2/1/15,,2/1/17,1/31/18,Kitchen and Bathroom Upgrade- Stainless Steel Appliances- Floor Premium 4,1
,Grove Palms,03-0611,rp-2-2b,2,Occupied No Notice,t0014089,John Fox,1669,1841,Current,0,11/1/14,,7/1/16,6/30/17,Line view 1-14- View - Courtyard,1
,Grove Palms,03-0612,rp-2-2b,2,Occupied No Notice,t0000405,Daniel Villegas,1649,1846,Current,0,7/29/11,,6/1/16,5/31/17,2nd Bedroom Tile- Bedroom Tile- Floor Premium 4,1
,Grove Palms,03-0614,rp-1-1a,1,Notice Unrented,t0021492,William Lapko,1510,1626,Notice,0,8/15/16,3/14/17,8/15/16,3/14/17,line view 1-7,1
,Grove Palms,03-0615,rp-2-2b,2,Occupied No Notice,t0000407,Rachel Fischer,1646,1841,Current,0,5/31/11,,6/1/16,4/30/18,Line view 1-14,1
,Grove Palms,03-0616,rp-1-1a,1,Occupied No Notice,t0012915,Ed Toro,1475,1491,Current,0,8/2/14,,8/2/16,7/1/17,Floor Premium 4,1
,Grove Palms,03-0617,rp-2-2b,2,Occupied No Notice,t0018028,Austin Bunsen,1706,1841,Current,0,9/16/16,,9/16/16,9/15/17,Line view 1-14- View - Courtyard,1
,Grove Palms,03-0618,rp-2-2c,2,Occupied No Notice,t0019212,Jose Cartagena,1712,1836,Current,0,1/11/16,,12/11/16,7/10/17,Floor Premium 4- Kitchen and Bathroom Upgrade,1
,Grove Palms,03-0619,rp-1-1a,1,Occupied No Notice,t0025,Bianca Monaco,1530,1641,Current,0,7/12/16,,7/12/16,7/11/17,line view 1-11- View - Courtyard,1
,Grove Palms,03-0621,rp-2-1cm,2,Occupied No Notice,t0018104,Juha Mikkola,1579,1796,Current,0,10/1/15,,7/1/16,6/30/17,Floor Premium 4- Location- View - Courtyard,1
,Grove Palms,03-0701,rp-2-2c,2,Occupied No Notice,t0065466,Johanna Mikkola,1665,1806,Current,0,6/28/16,,6/28/16,6/27/17,Location- View - Courtyard,1
,Grove Palms,03-0702,rp-2-2b,2,Occupied No Notice,t0022728,Don Morehouse,1714,1821,Current,0,1/2/17,,1/2/17,1/1/18,Tile Upgrade- Floor Premium 4,1
,Grove Palms,03-0703,rp-1-1a,1,Occupied No Notice,t0018278,Mario Aguayo,1507,1641,Current,0,10/5/15,,10/5/16,10/4/17,line view 1-11,1
,Grove Palms,03-0704,rp-2-2b,2,Vacant Rented Not Ready,t0023314,Israel Martinez,1726,1821,Applicant,21,3/1/17,,3/1/17,3/31/18,Tile Upgrade- Floor Premium 4,1
,Grove Palms,03-0705,rp-1-1a,1,Occupied No Notice,t0019327,Angel Vargas,1515,1641,Current,0,2/14/16,,9/14/16,9/13/17,line view 1-11- View - Courtyard,1
,Grove Palms,03-0706,rp-2-2b,2,Occupied No Notice,t0022135,Michael Gregory,1672,1796,Current,0,10/1/16,,10/1/16,8/31/17,Floor Premium 4,1
